Inflight wifi service,Online boarding,Age,Flight Distance,Baggage handling,Checkin service,Loyal Customer,Seat comfort,Business Travel,Inflight entertainment
1,2,25,750,5,4,1,3,0,3
0,0,22,121,5,5,0,5,1,5
0,5,49,328,2,3,1,4,1,2
4,4,10,1164,2,2,1,2,0,2
4,1,7,2521,3,1,1,1,0,4
2,3,25,1021,1,5,1,5,0,5
4,4,36,299,4,4,0,2,1,4
3,5,54,3911,4,4,1,5,1,4
2,2,22,1044,4,4,0,5,1,5
2,2,39,641,3,3,0,1,1,4
3,3,18,665,4,3,0,4,1,4
2,3,33,3088,2,4,1,2,1,2
3,3,19,733,4,4,0,5,1,5
4,4,53,2789,4,2,1,4,1,4
5,5,38,361,5,5,0,1,1,2
1,4,24,1954,5,5,1,4,1,4
2,2,50,1013,2,3,1,1,1,2
1,1,48,247,4,4,0,2,1,2
1,1,55,125,1,1,0,1,1,4
0,3,20,768,4,3,0,3,1,5
0,1,59,2745,5,5,1,3,1,5
3,3,25,909,3,4,0,2,1,5
4,5,30,3375,2,2,1,5,1,5
1,5,38,925,4,5,0,5,1,1
5,0,28,1119,5,3,0,4,1,4
3,5,45,1605,5,3,1,4,1,5
3,5,41,998,5,3,1,5,1,5
3,3,25,589,2,5,0,2,1,2
2,4,52,190,2,4,1,4,0,2
4,1,46,270,4,5,1,3,1,4
4,5,51,956,4,3,1,4,1,4
2,2,23,2452,3,4,1,2,1,2
2,5,39,1372,4,5,1,5,1,4
0,5,50,1822,2,3,1,4,1,2
4,4,24,991,4,5,0,2,1,2
1,1,42,337,5,4,1,3,0,3
1,2,26,731,3,3,1,4,1,1
1,1,29,2475,3,5,0,2,1,2
1,4,43,213,1,2,1,3,1,2
1,2,58,2212,4,5,1,2,1,4
2,2,29,802,4,4,1,2,0,2
5,5,55,369,5,5,1,1,1,5
4,5,21,628,5,5,1,5,1,5
2,2,21,845,3,4,1,1,0,2
0,0,27,209,4,2,1,4,0,4
1,5,48,3172,5,2,1,1,1,5
3,3,48,1747,4,4,1,5,1,4
1,5,39,204,5,4,1,5,1,4
0,1,42,1907,2,1,1,1,1,5
5,5,38,89,4,2,1,4,1,5
5,5,39,429,3,3,1,5,1,3
1,4,46,2645,4,5,1,5,1,4
3,0,42,224,4,5,1,2,0,2
4,3,27,2454,5,3,1,3,0,3
3,3,38,868,3,2,1,1,0,1
5,5,30,634,5,2,1,5,1,5
2,5,53,1411,4,3,1,5,1,4
2,2,15,620,4,4,0,1,1,1
2,4,52,495,1,1,1,4,0,1
3,3,44,1448,4,4,1,2,1,4
2,2,51,637,3,2,1,2,1,2
1,1,50,2917,4,1,1,1,1,3
4,1,49,174,4,2,1,3,1,5
3,0,21,251,5,5,1,2,0,2
3,3,47,189,5,5,1,4,0,1
2,2,67,3319,4,2,1,2,1,1
2,2,18,302,3,3,0,1,1,1
2,2,17,687,1,3,1,5,0,5
4,5,39,3889,5,4,1,4,1,5
2,2,43,1744,4,3,0,1,1,1
2,4,42,3816,5,2,1,4,1,5
3,3,37,862,2,3,1,4,0,4
2,1,36,588,3,4,1,3,0,3
3,3,41,2521,2,3,1,3,1,3
2,5,44,1569,5,3,1,4,1,4
2,2,26,775,4,3,0,2,1,2
5,2,52,416,5,1,1,4,1,5
4,4,43,1587,5,4,1,4,1,5
4,4,19,610,1,2,1,4,1,4
3,5,44,2588,5,4,1,5,1,5
2,3,29,630,4,4,0,2,1,2
2,2,37,950,3,1,1,4,0,4
2,5,45,3281,5,1,1,3,1,5
2,2,20,1167,4,3,1,4,0,4
3,3,32,690,3,4,0,3,1,3
3,2,62,2487,4,1,1,4,1,4
4,3,66,550,3,2,1,4,0,3
4,4,51,2217,4,2,1,3,1,4
3,3,69,1023,1,1,1,2,0,2
1,4,30,3115,4,4,1,4,1,4
1,5,55,508,5,5,1,4,0,4
1,3,38,859,5,3,1,2,1,5
5,1,46,1404,2,1,1,2,1,2
4,4,57,2977,4,3,1,4,1,4
3,5,68,226,5,5,1,4,0,4
2,2,22,224,5,3,0,3,1,3
4,4,20,689,5,3,1,3,1,4
4,4,61,451,5,5,1,4,1,5
1,5,54,3289,4,5,1,5,1,4
3,2,44,1892,5,3,1,1,0,2
2,2,25,596,4,3,0,3,1,3
3,3,36,997,5,3,0,2,1,2
1,4,45,192,1,4,1,4,0,1
1,2,51,449,3,2,1,2,1,2
3,5,48,89,3,3,1,4,0,3
3,2,15,500,4,5,1,4,0,4
5,4,39,306,5,3,1,4,1,5
2,2,23,237,4,3,1,2,1,2
2,2,24,1167,4,3,0,2,1,2
1,1,36,631,4,5,0,1,1,1
3,5,26,2615,2,5,0,5,1,1
2,5,44,1547,4,3,1,4,1,4
2,4,62,2422,5,4,1,4,0,3
3,3,12,2556,4,4,1,1,0,1
3,3,30,817,4,1,0,1,1,1
1,1,33,196,4,3,0,3,1,3
2,0,26,239,5,5,1,3,0,3
4,5,55,299,4,4,1,5,1,4
4,4,15,401,4,1,1,1,0,3
3,2,61,1562,5,2,1,3,0,4
1,1,26,612,4,3,0,2,1,4
2,2,8,547,3,4,1,3,1,2
3,4,32,231,4,4,1,3,1,3
2,4,52,2953,5,4,1,5,1,5
3,3,41,677,4,1,1,1,0,1
1,4,59,270,3,5,1,5,1,3
0,0,31,405,5,3,1,1,0,1
1,1,23,1258,1,1,0,1,1,1
3,5,56,3809,5,4,1,4,1,5
1,1,28,948,5,4,1,1,0,1
3,3,30,205,1,1,1,3,1,3
3,3,27,453,4,5,0,2,1,2
2,3,37,1142,4,3,1,3,0,3
3,3,23,1537,3,1,1,3,1,3
3,4,62,337,4,4,1,5,0,5
2,4,60,156,5,2,1,1,1,5
5,5,50,84,5,5,1,5,1,5
3,3,27,599,3,2,1,5,0,5
2,2,47,1844,4,2,1,3,0,3
5,3,29,1929,4,4,1,3,1,3
5,4,50,414,4,4,1,5,1,4
3,3,25,1630,2,2,1,3,1,3
1,0,65,147,3,1,1,4,0,4
1,1,23,302,2,3,0,5,1,2
4,4,39,554,1,5,1,4,1,4
3,3,44,354,2,2,0,5,1,5
0,4,41,2472,5,4,1,4,1,5
1,1,68,1102,1,3,1,4,0,4
1,1,37,369,4,2,0,3,1,3
3,3,65,2610,3,3,1,3,1,2
0,0,24,895,4,5,0,3,1,3
1,1,20,456,4,4,0,4,1,4
2,2,23,1616,4,5,1,3,0,5
3,3,24,197,5,3,0,5,1,5
4,5,40,283,4,4,1,4,1,4
2,3,21,1046,5,1,0,4,1,4
1,1,18,409,3,5,1,4,0,2
2,5,70,849,1,4,1,4,0,4
1,3,46,302,1,3,1,2,1,1
1,2,54,301,4,2,1,5,0,4
1,3,41,472,5,3,1,1,1,5
1,4,42,425,1,4,1,3,1,1
2,3,13,986,4,4,1,2,0,2
2,2,40,248,4,1,1,2,1,2
2,5,67,925,4,5,1,5,0,3
3,3,72,202,3,1,1,4,1,4
1,1,40,134,3,1,1,1,1,1
3,3,36,440,2,1,0,1,1,1
4,4,26,403,4,4,0,4,1,4
2,2,44,427,2,1,1,1,0,1
5,5,28,3306,4,5,1,5,1,5
4,5,45,2239,3,5,1,5,1,3
0,4,57,3702,1,5,1,4,1,1
1,1,8,508,3,4,1,1,1,1
1,1,43,593,5,4,1,1,1,5
2,4,50,414,4,3,1,5,1,4
2,1,65,3987,4,5,1,2,1,4
0,0,17,409,5,5,0,1,1,1
2,5,56,2434,5,5,1,5,1,5
4,4,30,386,4,2,1,2,0,2
2,1,60,456,2,4,1,3,1,2
3,0,67,251,4,4,1,4,0,4
3,3,12,436,2,1,1,5,0,5
2,2,9,483,4,5,1,4,0,2
2,2,61,399,5,4,1,3,0,3
3,2,46,495,5,5,1,1,0,1
5,5,35,508,4,1,1,5,1,5
4,4,30,3014,4,4,1,4,1,4
4,4,52,210,5,4,1,4,1,4
2,5,60,3522,4,5,1,5,1,4
4,4,54,862,4,1,1,2,1,4
2,5,28,500,4,5,1,5,0,3
2,2,28,669,4,3,0,5,1,5
4,4,60,1452,4,3,1,4,1,4
2,2,45,529,4,5,1,5,0,5
5,5,22,575,5,4,0,5,1,5
1,1,23,318,5,3,0,4,1,4
3,3,24,794,5,5,1,1,0,1
1,1,35,337,5,5,1,1,0,1
2,4,54,1023,4,4,1,5,1,4
3,3,57,187,5,4,1,5,0,5
4,1,49,532,4,2,1,2,1,4
3,3,60,507,4,4,1,1,0,1
1,2,55,500,1,4,1,3,1,1
3,3,37,419,4,3,0,5,1,5
1,5,49,986,5,4,1,5,1,5
1,1,58,423,4,3,1,1,1,1
0,5,43,2900,2,3,1,4,1,2
1,2,44,1609,4,3,1,3,0,4
3,3,15,606,4,3,0,3,1,3
4,1,52,548,4,5,1,5,1,4
2,2,53,813,1,3,1,4,0,1
3,4,60,3821,3,1,1,4,1,3
2,2,13,579,3,2,1,5,0,5
4,4,59,442,4,2,1,4,1,4
4,3,57,1020,5,2,1,4,0,5
5,4,33,1720,5,4,1,3,1,5
1,4,41,1904,5,3,1,5,1,5
1,2,9,948,4,3,1,1,0,1
5,4,27,1717,4,1,1,4,1,4
3,5,53,1379,4,5,1,5,1,4
1,1,29,1475,3,3,1,1,1,1
4,3,61,2106,1,5,1,5,0,5
3,3,42,543,5,4,1,3,0,1
5,4,28,964,4,3,1,4,1,4
1,2,47,719,4,4,1,2,0,2
2,3,70,1633,2,2,1,3,1,2
4,4,34,1725,5,3,1,4,1,5
5,4,43,2737,4,4,1,5,1,4
3,4,11,1197,2,3,1,4,0,4
2,5,46,366,4,3,1,5,1,4
2,3,27,680,4,2,1,2,1,2
2,4,30,1967,5,3,1,3,1,3
3,3,23,758,3,2,1,4,1,3
2,2,22,166,4,3,0,1,1,3
3,3,41,1990,5,5,1,4,1,5
2,2,11,1303,5,3,1,1,0,3
2,2,38,213,3,1,0,5,1,3
3,5,45,2647,4,3,1,5,1,4
5,4,35,337,4,3,1,5,1,4
4,5,56,427,3,4,1,5,1,3
2,2,40,240,3,3,1,2,1,2
3,1,39,456,3,4,1,3,0,3
3,3,41,152,4,1,0,1,1,1
3,4,58,3430,4,4,1,5,1,4
4,4,53,526,4,4,1,5,1,4
2,2,36,184,5,3,0,3,1,3
2,2,57,2475,3,1,1,1,1,1
2,4,29,3300,4,3,1,4,1,4
3,3,24,348,4,1,0,2,1,2
0,0,24,534,5,4,0,3,1,4
2,2,25,399,3,4,0,5,1,5
3,5,56,689,4,3,1,4,1,4
3,5,60,997,1,3,1,5,0,1
2,4,39,3653,4,4,1,4,1,4
2,2,27,197,4,4,0,4,1,4
4,1,56,447,5,1,1,5,1,5
5,5,48,145,5,1,1,4,1,5
1,1,25,1072,3,4,0,3,1,4
3,2,60,356,3,1,1,2,1,3
1,4,34,429,1,1,1,3,1,1
4,4,43,337,5,5,1,1,0,1
4,4,50,862,5,5,1,4,1,5
2,2,22,109,3,3,1,2,0,2
1,2,7,416,4,3,1,3,0,3
1,1,58,919,4,3,1,3,0,3
2,2,60,1531,4,2,1,2,1,1
4,4,40,1020,4,3,1,4,1,4
1,3,43,1635,3,4,1,4,1,3
4,4,23,1542,3,2,1,5,1,4
4,4,63,502,1,5,1,4,0,1
0,0,67,1197,5,3,1,5,0,5
0,4,57,1768,4,3,1,4,1,4
2,3,43,399,2,3,1,3,1,2
3,0,38,164,4,5,1,3,0,3
1,5,22,2301,5,3,1,4,1,5
4,3,36,240,5,5,1,3,0,5
3,4,62,835,5,3,1,2,1,5
5,5,30,1931,5,3,1,5,1,5
1,3,41,1896,1,2,1,3,1,1
3,4,50,2999,4,5,1,4,1,4
4,3,51,937,4,3,1,4,1,4
3,4,53,471,5,3,1,5,1,5
0,5,59,3660,4,4,1,5,1,4
3,5,63,1085,1,2,1,5,0,1
3,4,45,3231,3,1,1,3,1,3
2,1,30,985,3,1,1,5,0,5
3,3,59,1464,4,4,1,3,0,3
0,1,21,650,5,4,0,1,1,1
1,4,65,1126,1,3,1,3,1,1
1,5,44,3201,3,5,1,4,1,3
0,1,23,651,5,5,0,3,1,3
3,3,32,937,4,3,0,2,0,2
4,4,56,1707,4,3,1,5,1,4
0,4,57,2815,5,3,1,4,1,4
4,4,40,1145,4,3,1,4,1,4
1,4,52,1521,5,4,1,4,1,5
4,4,50,3630,4,4,1,4,1,5
2,2,12,861,4,1,0,2,1,2
2,3,40,528,5,5,1,1,0,1
4,4,17,468,2,2,1,4,1,4
5,5,40,337,4,5,1,4,1,4
2,2,69,341,5,4,1,5,0,5
1,2,39,1976,1,3,1,2,1,1
4,4,47,1562,5,3,1,5,1,5
4,4,41,765,4,3,1,4,1,4
3,5,45,2899,5,5,1,4,1,5
4,4,49,853,5,4,1,5,1,5
0,1,39,192,2,1,1,1,1,1
1,1,68,748,4,3,1,2,0,2
3,3,8,731,4,2,1,4,0,4
2,2,31,3744,4,3,1,2,1,2
4,4,28,1189,2,1,1,4,1,4
4,3,35,1024,4,3,1,2,1,4
1,4,42,235,4,4,1,5,1,4
4,1,44,717,5,3,1,5,1,5
4,3,36,188,2,2,1,2,0,2
4,5,47,508,4,2,1,5,1,4
1,1,10,1521,3,5,1,5,0,5
2,2,40,377,4,2,1,2,1,2
4,4,27,985,4,5,1,2,0,2
4,4,29,964,2,3,0,1,1,1
2,2,38,657,3,4,1,4,0,2
2,2,42,141,5,3,1,2,1,5
2,2,17,3550,3,4,1,2,1,2
4,4,45,1371,3,4,1,4,1,3
2,2,31,1050,5,4,1,4,0,4
2,2,20,828,3,4,0,5,1,5
4,4,64,1670,2,3,1,1,0,1
2,2,16,332,4,3,1,5,0,5
3,5,15,998,3,5,0,5,1,2
4,4,14,643,4,5,1,1,0,1
3,3,39,2556,3,3,1,3,1,3
4,4,27,229,5,4,1,1,0,1
5,5,45,3732,5,3,1,5,1,5
1,5,57,1197,4,3,1,5,1,4
2,2,49,667,2,4,1,2,1,2
5,5,60,372,5,5,1,5,1,5
3,3,70,2139,4,1,1,3,0,3
3,4,43,528,3,4,1,5,1,3
3,3,10,1069,3,1,0,2,1,1
2,2,29,2475,1,4,0,1,1,1
5,5,23,1472,5,1,0,5,1,5
5,5,21,508,5,3,0,2,1,2
4,2,22,972,4,5,1,2,1,2
4,3,60,625,4,5,1,2,1,4
3,5,37,2069,4,2,1,4,1,5
2,4,56,945,2,4,1,4,0,2
2,1,34,2248,5,4,1,2,1,5
5,5,23,951,5,4,0,3,1,3
4,5,57,737,4,3,1,5,1,4
3,3,52,1773,4,3,1,4,0,4
5,5,50,3477,2,5,1,4,1,2
2,2,45,214,4,3,1,2,1,2
3,4,50,2434,4,3,1,5,1,4
3,3,38,288,3,2,1,1,0,1
3,3,22,752,1,2,0,2,1,2
1,1,41,427,4,3,1,2,0,2
2,4,24,2206,5,4,1,4,1,4
2,4,35,2176,2,1,1,3,1,2
3,3,65,491,4,4,1,4,0,4
1,5,46,577,5,5,1,5,0,5
5,5,53,588,5,3,1,4,1,5
3,5,31,2300,2,4,1,5,1,5
3,5,60,316,4,3,1,5,0,4
1,1,40,693,3,2,0,3,1,5
2,2,27,944,3,2,1,2,0,2
1,1,28,210,3,1,1,4,0,4
4,4,68,936,5,3,1,5,0,5
4,4,26,1598,3,4,1,5,0,5
1,5,39,89,4,3,1,4,1,4
1,4,47,447,1,3,1,3,1,1
3,3,25,977,5,3,0,3,1,3
2,4,42,1162,2,2,1,4,1,2
2,2,69,517,1,4,1,3,0,3
3,3,18,547,5,3,1,5,0,5
3,2,28,762,4,3,0,1,1,1
3,3,18,1065,5,5,1,3,0,3
4,4,22,261,4,4,0,2,1,2
4,4,47,1844,4,3,1,4,1,4
0,2,31,284,3,4,1,2,1,2
3,3,31,1620,2,3,1,3,1,3
1,1,15,1371,4,3,0,2,1,2
3,5,43,1075,2,1,1,3,1,2
1,1,30,879,4,1,1,1,1,1
3,3,39,1564,3,1,1,3,1,3
2,2,19,957,4,5,1,2,0,2
5,5,23,622,5,3,0,4,1,2
5,5,23,2486,5,5,1,5,1,4
5,3,35,1728,2,3,1,3,1,4
2,4,47,1631,5,3,1,5,1,5
3,3,26,374,3,4,0,5,1,5
1,4,61,280,1,4,1,3,1,1
5,4,47,1605,4,3,1,5,1,4
1,2,33,89,3,4,0,4,1,5
4,4,32,767,5,3,1,1,0,1
2,5,53,1444,5,5,1,4,1,5
2,2,41,584,2,2,1,2,1,2
1,1,19,1244,3,3,0,3,1,5
5,5,55,3281,5,5,1,5,1,5
1,1,26,602,5,3,0,1,1,1
3,3,45,669,1,2,0,3,1,3
2,3,30,3101,2,3,1,2,1,2
5,5,36,1121,4,5,1,5,1,4
2,2,24,588,4,2,0,1,1,1
4,4,18,317,3,1,1,3,0,3
3,5,52,404,5,4,1,5,1,5
1,1,37,1052,4,4,1,1,1,1
2,4,46,2144,4,5,1,4,1,4
1,2,39,984,5,5,0,5,1,5
5,4,42,2034,4,4,1,4,1,4
1,5,42,283,5,4,1,5,0,5
3,3,28,612,4,2,1,3,1,3
3,5,59,189,5,3,1,5,1,4
1,1,47,143,4,4,0,2,1,2
3,4,44,3350,5,5,1,4,1,5
3,3,18,1616,2,3,1,4,0,4
2,2,28,409,3,4,1,3,0,3
1,5,40,2738,4,5,1,4,1,4
4,4,30,1927,3,5,1,4,1,4
2,3,12,3720,3,3,1,2,1,2
5,5,36,511,5,4,1,4,1,5
3,2,37,191,3,4,1,3,1,3
0,4,51,3559,4,3,1,5,1,4
5,5,41,119,2,4,1,4,1,4
5,4,48,306,5,4,1,4,1,5
1,5,52,719,3,3,1,5,0,3
3,4,48,3630,3,3,1,3,1,3
1,5,57,1452,5,5,1,5,0,5
4,1,62,1020,5,4,1,2,0,5
3,1,57,160,5,3,1,5,1,4
1,1,25,507,4,4,1,5,0,5
2,5,53,3997,4,5,1,5,1,4
5,5,55,1892,5,5,0,5,1,5
4,4,11,1017,3,2,0,1,1,1
5,4,48,1450,4,4,1,4,1,4
1,4,45,1893,4,5,1,5,1,4
4,3,68,429,4,1,1,2,1,4
5,5,25,204,4,4,0,3,1,3
2,4,50,2867,4,3,1,5,1,4
3,3,31,222,4,2,1,2,0,2
1,4,55,2092,2,1,1,4,1,2
4,3,51,591,4,4,1,3,1,4
1,2,45,2077,1,4,1,2,1,1
2,2,29,2342,2,4,1,4,0,4
3,3,54,1124,5,4,1,5,0,5
3,3,21,602,3,2,0,1,1,1
3,4,47,1562,4,4,1,4,1,3
2,5,57,3519,5,4,1,4,1,5
4,3,18,591,4,3,1,5,0,5
3,3,38,226,3,4,0,3,1,3
2,2,34,1733,2,2,0,2,1,2
5,5,33,2617,5,4,1,4,1,5
5,5,60,1789,2,5,1,5,1,2
4,1,39,2449,5,2,1,5,1,5
2,2,33,644,4,3,0,5,1,5
2,4,57,873,2,3,1,3,0,2
3,2,55,731,4,2,1,2,0,4
4,4,55,3586,4,5,1,5,1,4
3,3,12,612,3,1,1,3,1,3
3,3,34,888,4,4,1,4,0,4
1,1,28,236,4,5,1,3,0,2
4,2,38,2304,4,2,1,2,1,4
2,4,39,1346,2,3,1,5,1,2
2,5,69,216,3,3,1,5,0,3
2,2,38,594,4,2,1,4,0,4
2,5,66,468,3,4,1,5,0,3
2,5,53,972,1,5,1,4,0,1
5,5,41,95,3,2,1,5,1,5
3,4,53,2323,5,5,1,4,1,5
1,1,9,646,2,1,1,3,0,2
4,5,30,371,4,2,1,5,1,5
3,3,17,1056,4,5,1,4,0,4
4,5,23,867,2,3,1,4,1,4
3,4,20,1547,5,4,1,3,0,3
2,2,32,1823,2,1,1,2,1,2
5,5,35,1426,2,5,1,4,1,2
4,4,38,2541,4,4,1,4,1,3
2,2,41,214,4,3,1,1,0,2
1,5,55,2425,4,5,1,5,1,4
1,5,48,1533,4,5,1,5,1,4
3,4,45,543,4,3,1,5,1,4
5,4,54,460,4,3,1,5,1,4
2,5,60,646,5,4,1,5,1,5
4,2,29,2133,4,4,1,2,1,2
3,4,42,667,5,5,1,3,0,3
4,5,22,2030,3,5,1,5,1,5
2,1,64,677,4,3,1,5,0,4
3,4,52,227,4,2,1,3,1,4
3,5,56,3006,4,5,1,5,1,4
2,2,32,491,4,4,1,1,0,1
1,0,32,134,4,2,1,1,0,2
4,4,25,772,4,3,1,4,1,4
2,5,40,3096,4,4,1,5,1,4
3,3,15,852,5,5,1,5,0,5
5,5,44,190,4,4,0,3,1,3
3,4,44,1188,5,3,1,1,0,1
1,4,68,888,1,4,1,5,0,1
4,5,43,226,5,3,1,4,0,5
1,1,25,1598,5,3,0,4,1,4
2,2,14,631,4,4,1,4,0,4
4,4,27,516,4,4,0,3,1,3
3,3,49,3437,4,1,1,3,1,4
2,2,26,356,5,3,1,1,0,1
1,2,39,102,3,2,1,1,1,1
3,3,42,725,4,3,0,4,1,4
4,4,48,964,5,2,1,4,1,4
1,2,29,357,4,2,0,2,1,3
2,2,13,491,1,5,0,5,1,5
3,3,21,762,4,3,0,2,1,2
2,4,42,2346,4,3,1,5,1,4
5,5,22,907,3,4,0,5,1,5
2,2,41,432,5,5,1,3,0,3
2,2,31,1197,3,2,1,2,0,2
1,2,49,144,3,2,1,3,0,3
5,4,48,1754,5,3,1,4,1,5
1,4,48,2809,1,4,1,3,1,1
4,4,47,374,5,5,1,4,1,4
3,3,46,600,3,4,1,2,1,2
2,4,22,3076,4,4,1,4,1,4
4,4,26,337,4,5,0,4,1,4
3,3,42,259,4,2,0,3,1,3
3,4,38,3827,5,5,1,1,1,4
2,2,8,135,4,3,1,3,0,3
2,4,55,571,4,3,1,5,0,4
2,3,36,577,4,4,1,2,0,1
1,1,47,374,4,4,1,1,1,1
4,5,47,226,4,5,1,4,1,4
2,2,9,1174,3,4,1,1,1,2
4,5,59,3132,5,5,1,4,1,5
3,3,36,228,4,5,0,3,1,3
2,3,46,888,2,2,1,4,1,2
2,5,44,257,5,3,1,5,1,5
5,5,24,873,3,5,0,3,1,3
2,2,51,679,4,4,1,5,0,5
2,2,11,435,3,4,1,1,0,1
1,4,53,814,4,4,1,4,1,4
4,4,28,2172,4,4,1,2,0,2
3,3,60,1576,2,4,1,4,0,4
2,2,35,227,1,3,1,4,0,4
4,5,46,1977,4,5,1,5,1,4
3,3,21,862,3,2,0,5,1,5
3,3,36,164,4,4,1,3,0,3
3,5,66,86,5,5,1,4,0,5
3,3,21,1012,3,3,1,4,0,4
3,3,44,417,3,1,0,3,1,3
2,2,37,692,4,3,0,1,1,1
1,1,26,533,4,3,0,4,1,4
1,1,28,1546,5,4,1,2,0,2
5,5,37,325,5,3,0,3,1,3
3,4,20,500,5,4,1,4,1,4
4,4,34,1788,5,5,0,5,1,5
2,4,27,2611,4,4,0,4,1,3
1,4,59,1581,4,5,1,4,1,4
4,4,52,1303,5,2,1,4,0,4
1,1,23,2764,2,2,1,1,1,1
2,4,50,1648,4,5,1,4,1,4
2,2,35,1024,3,2,1,2,1,2
4,4,47,3962,5,3,1,4,1,5
3,3,45,1666,4,4,1,5,1,4
3,3,39,600,4,2,0,5,1,5
4,5,53,1372,5,4,1,4,1,5
4,5,13,2556,3,5,1,5,0,4
2,4,53,3105,3,5,1,4,1,3
2,3,62,1235,2,1,1,2,0,4
1,2,38,354,4,2,0,1,1,1
1,5,42,1792,4,5,1,5,1,4
3,4,65,449,3,1,1,3,1,3
3,2,70,547,2,3,1,2,0,2
3,2,38,1276,5,3,0,3,1,3
1,1,64,3142,3,3,1,1,1,3
1,4,41,2231,4,1,1,2,1,4
2,2,22,399,5,1,0,1,1,1
1,0,28,408,1,2,0,1,1,1
4,4,42,909,4,5,1,4,1,4
1,4,58,2611,4,3,1,5,1,4
2,4,43,1440,4,3,1,5,1,4
2,5,45,1995,5,4,1,5,1,5
2,2,30,2239,4,3,1,4,0,4
1,1,20,1310,4,5,0,1,1,1
5,4,53,785,5,2,1,1,1,5
4,3,50,3890,4,3,1,3,1,2
4,5,28,1390,5,3,1,5,1,5
1,3,42,3645,4,1,1,2,1,5
3,3,57,67,4,3,1,3,1,3
5,5,23,1541,4,2,0,1,1,1
4,3,46,2074,4,4,1,2,1,4
3,4,42,3241,5,4,1,5,1,5
4,4,14,770,3,2,1,4,1,4
5,5,57,879,3,5,1,5,1,3
2,2,30,606,3,1,1,2,1,2
4,4,37,1384,5,4,1,4,1,4
4,5,44,2712,4,5,1,5,1,4
1,1,55,306,3,2,1,3,0,2
2,5,41,1640,4,4,1,5,1,4
2,2,23,331,4,5,0,4,1,4
3,5,20,2565,4,5,0,5,1,4
4,4,46,1666,4,5,0,3,1,3
1,1,57,551,2,3,1,4,0,5
2,0,7,201,1,1,1,3,0,3
2,4,26,852,5,4,1,4,1,4
5,5,17,1747,4,5,0,4,1,4
2,5,47,1036,5,5,1,4,1,5
1,4,35,3942,1,3,1,4,1,1
3,3,15,134,4,2,1,5,0,5
5,5,23,599,4,5,0,4,1,4
4,5,26,2640,3,2,1,5,1,5
3,5,37,1452,5,2,1,4,0,5
2,5,44,2288,5,3,1,5,1,5
2,4,45,605,4,3,1,5,0,4
5,4,59,837,5,3,1,4,1,5
5,5,33,399,5,4,1,4,1,4
3,1,50,3988,3,3,1,1,1,3
3,3,31,1096,3,1,1,3,0,3
3,3,7,602,4,3,1,3,0,3
5,5,24,1069,4,3,0,1,1,1
4,4,55,2934,4,3,1,5,1,4
1,5,22,2107,3,4,1,5,1,5
4,4,33,2556,5,5,1,4,1,4
2,2,40,836,4,3,1,3,0,3
1,1,70,746,3,4,1,5,0,2
1,5,19,2429,4,3,1,5,1,5
5,5,39,414,2,5,1,5,1,5
4,4,22,776,5,3,1,4,0,4
1,4,52,1872,5,4,1,4,1,5
1,1,67,919,3,2,1,4,0,3
3,3,55,2227,3,4,0,4,1,4
1,4,63,3729,4,5,1,5,1,4
1,4,50,432,1,1,1,3,1,1
3,3,20,1062,4,5,1,5,0,5
5,5,12,601,3,5,1,1,0,1
2,5,52,239,5,5,1,5,0,5
3,4,34,1813,4,5,1,4,1,4
2,5,47,581,5,3,1,4,1,5
2,2,26,384,4,2,1,2,0,3
5,4,42,1543,2,4,1,4,1,2
4,4,54,516,4,3,1,5,1,4
2,2,38,787,4,1,1,5,0,2
2,2,20,1235,4,4,0,1,1,4
1,1,60,551,3,1,1,3,0,3
3,4,25,571,1,4,1,4,1,4
3,3,21,101,4,1,0,3,1,3
1,1,28,1618,5,4,0,2,1,2
1,0,23,209,3,1,1,1,0,3
3,4,26,436,3,1,0,3,1,3
2,3,21,2679,3,2,1,3,1,3
3,5,44,1099,4,4,1,4,1,4
4,3,37,3779,3,5,1,3,1,4
4,1,45,102,4,1,1,2,1,4
2,4,52,2653,2,3,1,4,1,2
2,2,69,469,5,3,0,2,1,2
2,3,32,404,4,5,0,1,1,5
3,4,39,944,5,4,1,4,1,2
4,4,33,102,3,2,1,4,1,4
1,1,21,1242,5,5,1,5,0,5
5,5,49,190,5,1,1,1,1,5
5,5,39,1817,5,5,1,4,1,5
4,4,23,2338,5,3,1,4,1,4
2,4,37,328,2,4,1,3,1,2
0,0,21,405,4,5,1,5,1,5
1,4,56,3050,4,3,1,5,1,4
2,2,28,1266,3,2,0,4,1,4
4,4,27,1123,5,2,0,5,1,5
4,4,55,802,5,5,1,4,1,4
3,3,39,236,4,3,1,3,1,3
0,5,49,271,1,5,1,4,1,1
1,1,34,529,4,5,1,1,0,1
1,1,24,404,4,2,1,4,1,1
2,2,65,931,4,2,1,1,0,1
5,4,44,2682,4,3,1,5,1,5
5,4,50,433,5,3,1,5,0,5
2,2,33,859,4,5,1,3,0,5
1,1,10,731,2,4,1,4,0,4
3,3,36,448,4,2,1,1,0,5
4,5,54,1562,5,5,1,5,1,4
2,2,32,814,4,1,0,4,1,3
3,2,38,637,2,3,0,1,1,1
5,3,49,134,4,1,1,3,0,4
4,4,66,239,2,4,1,4,1,4
4,3,70,296,4,4,1,3,1,4
3,2,33,591,3,3,0,3,1,3
0,1,57,650,4,3,1,3,0,4
